col1,col2,Cluster
139641.00,557503.00,cluster_6
170816.00,547069.00,cluster_6
156474.00,570384.00,cluster_6
146678.00,558942.00,cluster_6
136569.00,532130.00,cluster_6
162124.00,500069.00,cluster_6
127503.00,623654.00,cluster_6
182854.00,534283.00,cluster_6
141222.00,572556.00,cluster_6
177665.00,557923.00,cluster_6
201907.00,516078.00,cluster_6
130249.00,579307.00,cluster_6
166560.00,559687.00,cluster_6
138220.00,560056.00,cluster_6
134725.00,537440.00,cluster_6
127940.00,590467.00,cluster_6
143592.00,606949.00,cluster_6
64979.00,538104.00,cluster_6
94061.00,576129.00,cluster_6
79285.00,554817.00,cluster_6
103192.00,550021.00,cluster_6
198823.00,538624.00,cluster_6
145758.00,562414.00,cluster_6
211584.00,591058.00,cluster_6
139451.00,549580.00,cluster_6
220224.00,592068.00,cluster_6
150404.00,539885.00,cluster_6
142767.00,538646.00,cluster_6
143912.00,595772.00,cluster_6
184412.00,537050.00,cluster_6
55359.00,623076.00,cluster_6
137197.00,556522.00,cluster_6
138461.00,558771.00,cluster_6
80673.00,566893.00,cluster_6
203667.00,577260.00,cluster_6
94249.00,600812.00,cluster_6
145244.00,561042.00,cluster_6
94458.00,533883.00,cluster_6
130201.00,562734.00,cluster_6
98675.00,580608.00,cluster_6
134422.00,544300.00,cluster_6
141771.00,551655.00,cluster_6
141924.00,558399.00,cluster_6
137316.00,562151.00,cluster_6
143363.00,551365.00,cluster_6
197849.00,575524.00,cluster_6
134261.00,519275.00,cluster_6
129997.00,568115.00,cluster_6
170494.00,560892.00,cluster_6
164453.00,544085.00,cluster_6
128788.00,546091.00,cluster_6
88703.00,577217.00,cluster_6
131109.00,568012.00,cluster_6
95074.00,570002.00,cluster_6
232047.00,522748.00,cluster_6
125548.00,552424.00,cluster_6
142563.00,560090.00,cluster_6
118391.00,553625.00,cluster_6
132497.00,593125.00,cluster_6
162713.00,586568.00,cluster_6
122296.00,566921.00,cluster_6
56907.00,586609.00,cluster_6
48143.00,523870.00,cluster_6
104489.00,542515.00,cluster_6
130582.00,565948.00,cluster_6
180633.00,570302.00,cluster_6
241485.00,523039.00,cluster_11
178005.00,594957.00,cluster_6
211266.00,534538.00,cluster_6
137680.00,555667.00,cluster_6
144401.00,565666.00,cluster_6
101722.00,535117.00,cluster_6
115781.00,594942.00,cluster_6
107160.00,530936.00,cluster_6
139978.00,587153.00,cluster_6
179931.00,536588.00,cluster_6
105353.00,589239.00,cluster_6
119496.00,543146.00,cluster_6
142575.00,517378.00,cluster_6
76661.00,531044.00,cluster_6
137699.00,556769.00,cluster_6
154964.00,554923.00,cluster_6
142516.00,559062.00,cluster_6
98525.00,579761.00,cluster_6
163925.00,576666.00,cluster_6
153326.00,558408.00,cluster_6
262846.00,559590.00,cluster_11
102898.00,592834.00,cluster_6
138349.00,554238.00,cluster_6
193502.00,557364.00,cluster_6
202175.00,495076.00,cluster_6
154162.00,536416.00,cluster_6
77875.00,516899.00,cluster_6
163477.00,561507.00,cluster_6
131874.00,552586.00,cluster_6
120357.00,560737.00,cluster_6
119535.00,551857.00,cluster_6
114108.00,540537.00,cluster_6
136059.00,558213.00,cluster_6
121786.00,564225.00,cluster_6
233105.00,591646.00,cluster_6
149760.00,577278.00,cluster_6
139237.00,548782.00,cluster_6
34795.00,606311.00,cluster_6
147663.00,555514.00,cluster_6
108512.00,525986.00,cluster_6
509279.00,180548.00,cluster_13
495165.00,163113.00,cluster_13
474652.00,193224.00,cluster_13
507786.00,199578.00,cluster_13
566666.00,195255.00,cluster_13
506012.00,178372.00,cluster_13
541435.00,206637.00,cluster_13
507311.00,177795.00,cluster_13
461701.00,188438.00,cluster_13
506069.00,169723.00,cluster_13
477155.00,161019.00,cluster_13
505044.00,180646.00,cluster_13
467697.00,168082.00,cluster_13
511868.00,170991.00,cluster_13
500225.00,177559.00,cluster_13
460616.00,174810.00,cluster_13
573755.00,218049.00,cluster_13
543616.00,144788.00,cluster_13
509804.00,175714.00,cluster_13
542311.00,161882.00,cluster_13
475944.00,189337.00,cluster_13
517750.00,199025.00,cluster_13
520952.00,169184.00,cluster_13
559076.00,190770.00,cluster_13
416763.00,96639.00,cluster_13
549384.00,208450.00,cluster_13
549147.00,171454.00,cluster_13
520880.00,200955.00,cluster_13
484348.00,202813.00,cluster_13
487472.00,166999.00,cluster_13
504728.00,174541.00,cluster_13
465734.00,114090.00,cluster_13
570266.00,188032.00,cluster_13
505584.00,176135.00,cluster_13
514739.00,189624.00,cluster_13
500589.00,181466.00,cluster_13
504096.00,192493.00,cluster_13
553118.00,165472.00,cluster_13
502511.00,205121.00,cluster_13
551798.00,221411.00,cluster_13
502737.00,174437.00,cluster_13
513181.00,177419.00,cluster_13
513010.00,141058.00,cluster_13
535564.00,177248.00,cluster_13
514551.00,176526.00,cluster_13
450030.00,169537.00,cluster_13
521152.00,152439.00,cluster_13
505512.00,203857.00,cluster_13
509928.00,184873.00,cluster_13
490271.00,216725.00,cluster_13
529931.00,180136.00,cluster_13
508228.00,220433.00,cluster_13
534461.00,178056.00,cluster_13
508551.00,174306.00,cluster_13
545365.00,210090.00,cluster_13
510414.00,142485.00,cluster_13
507895.00,177445.00,cluster_13
506288.00,177990.00,cluster_13
512560.00,224816.00,cluster_13
454160.00,102568.00,cluster_13
437116.00,148591.00,cluster_13
519003.00,160741.00,cluster_13
509173.00,178051.00,cluster_13
507674.00,147431.00,cluster_13
513562.00,229098.00,cluster_13
473361.00,185066.00,cluster_13
517580.00,170329.00,cluster_13
509285.00,174620.00,cluster_13
510496.00,174308.00,cluster_13
438860.00,114065.00,cluster_13
534702.00,244239.00,cluster_13
504755.00,150226.00,cluster_13
474135.00,199330.00,cluster_13
508907.00,173787.00,cluster_13
509651.00,149290.00,cluster_13
490956.00,124550.00,cluster_13
499637.00,194036.00,cluster_13
515856.00,148316.00,cluster_13
482568.00,159010.00,cluster_13
522728.00,184704.00,cluster_13
493070.00,189771.00,cluster_13
483807.00,198925.00,cluster_13
469656.00,153741.00,cluster_13
470041.00,102049.00,cluster_13
576965.00,187481.00,cluster_13
515230.00,149567.00,cluster_13
469470.00,189347.00,cluster_13
484678.00,123623.00,cluster_13
509554.00,186931.00,cluster_13
480787.00,147737.00,cluster_13
523036.00,123677.00,cluster_13
508144.00,167733.00,cluster_13
515450.00,173220.00,cluster_13
489378.00,172861.00,cluster_13
497406.00,125809.00,cluster_13
514173.00,139330.00,cluster_13
520809.00,176718.00,cluster_13
499009.00,205823.00,cluster_13
509773.00,148899.00,cluster_13
505117.00,141877.00,cluster_13
494698.00,176711.00,cluster_13
501334.00,163002.00,cluster_13
502500.00,176532.00,cluster_13
546565.00,151576.00,cluster_13
520878.00,209094.00,cluster_13
486891.00,175164.00,cluster_13
512241.00,169240.00,cluster_13
569692.00,182365.00,cluster_13
491382.00,122267.00,cluster_13
457033.00,127590.00,cluster_13
535453.00,200970.00,cluster_13
436641.00,55171.00,cluster_13
520845.00,176291.00,cluster_13
496130.00,178113.00,cluster_13
507473.00,227670.00,cluster_13
507092.00,175151.00,cluster_13
493714.00,173387.00,cluster_13
528826.00,154067.00,cluster_13
509951.00,176794.00,cluster_13
505400.00,160422.00,cluster_13
473316.00,162622.00,cluster_13
489504.00,146224.00,cluster_13
516888.00,152451.00,cluster_13
505128.00,175022.00,cluster_13
520819.00,181586.00,cluster_13
506812.00,167031.00,cluster_13
495032.00,203929.00,cluster_13
508789.00,174256.00,cluster_13
502302.00,210265.00,cluster_13
511106.00,122518.00,cluster_13
486997.00,164803.00,cluster_13
535787.00,199735.00,cluster_13
540364.00,163758.00,cluster_13
496006.00,191010.00,cluster_13
497454.00,172375.00,cluster_13
488330.00,173837.00,cluster_13
547076.00,156969.00,cluster_13
509956.00,141698.00,cluster_13
516084.00,178725.00,cluster_13
535034.00,172649.00,cluster_13
529858.00,213114.00,cluster_13
496384.00,166644.00,cluster_13
519201.00,139101.00,cluster_13
575022.00,213534.00,cluster_13
469404.00,181944.00,cluster_13
464672.00,193513.00,cluster_13
491609.00,180519.00,cluster_13
470314.00,178936.00,cluster_13
481067.00,172555.00,cluster_13
508797.00,176269.00,cluster_13
491145.00,206344.00,cluster_13
485361.00,169229.00,cluster_13
474527.00,107596.00,cluster_13
499643.00,171625.00,cluster_13
514722.00,190943.00,cluster_13
474641.00,81263.00,cluster_13
495995.00,160032.00,cluster_13
516963.00,174184.00,cluster_13
521006.00,163218.00,cluster_13
434581.00,123267.00,cluster_13
514876.00,182995.00,cluster_13
501416.00,172980.00,cluster_13
513991.00,165072.00,cluster_13
512900.00,219252.00,cluster_13
510739.00,121103.00,cluster_13
509522.00,174376.00,cluster_13
507862.00,172954.00,cluster_13
512716.00,181316.00,cluster_13
483423.00,111797.00,cluster_13
505603.00,147517.00,cluster_13
482628.00,171320.00,cluster_13
541790.00,172616.00,cluster_13
473649.00,178184.00,cluster_13
520763.00,250478.00,cluster_13
494000.00,189403.00,cluster_13
533931.00,173291.00,cluster_13
485110.00,150541.00,cluster_13
528679.00,199079.00,cluster_13
545699.00,174099.00,cluster_13
517495.00,186329.00,cluster_13
520461.00,173217.00,cluster_13
456821.00,105575.00,cluster_13
495388.00,156422.00,cluster_13
514934.00,219169.00,cluster_13
508989.00,168995.00,cluster_13
500474.00,169746.00,cluster_13
504511.00,149234.00,cluster_13
467144.00,147308.00,cluster_13
512733.00,174091.00,cluster_13
452791.00,156805.00,cluster_13
488800.00,197919.00,cluster_13
593887.00,210595.00,cluster_13
561725.00,168220.00,cluster_13
528011.00,201615.00,cluster_13
514428.00,222503.00,cluster_13
512051.00,145220.00,cluster_13
472054.00,129986.00,cluster_13
507959.00,166780.00,cluster_13
518068.00,137556.00,cluster_13
561110.00,219865.00,cluster_13
563315.00,215613.00,cluster_13
523779.00,163905.00,cluster_13
490037.00,164357.00,cluster_13
519421.00,154681.00,cluster_13
504373.00,165819.00,cluster_13
513957.00,139202.00,cluster_13
486422.00,178919.00,cluster_13
533351.00,147778.00,cluster_13
511030.00,221292.00,cluster_13
496069.00,102201.00,cluster_13
496491.00,171534.00,cluster_13
497254.00,171940.00,cluster_13
518892.00,165875.00,cluster_13
481083.00,151953.00,cluster_13
507741.00,178883.00,cluster_13
486224.00,196184.00,cluster_13
509039.00,173839.00,cluster_13
462658.00,75167.00,cluster_13
519680.00,208378.00,cluster_13
499676.00,196897.00,cluster_13
480876.00,160465.00,cluster_13
521032.00,177084.00,cluster_13
486034.00,196122.00,cluster_13
505225.00,158750.00,cluster_13
485968.00,123023.00,cluster_13
478442.00,125560.00,cluster_13
502355.00,164119.00,cluster_13
502915.00,183059.00,cluster_13
497211.00,174121.00,cluster_13
537174.00,194410.00,cluster_13
505293.00,194591.00,cluster_13
491442.00,116195.00,cluster_13
473202.00,140745.00,cluster_13
505079.00,219082.00,cluster_13
541455.00,223176.00,cluster_13
528938.00,174372.00,cluster_13
528094.00,178343.00,cluster_13
520759.00,184923.00,cluster_13
538994.00,179328.00,cluster_13
507832.00,181513.00,cluster_13
493897.00,189627.00,cluster_13
514408.00,173338.00,cluster_13
514391.00,156592.00,cluster_13
513362.00,223841.00,cluster_13
443618.00,157237.00,cluster_13
477746.00,163845.00,cluster_13
480571.00,204150.00,cluster_13
486326.00,174643.00,cluster_13
505384.00,174535.00,cluster_13
541220.00,177840.00,cluster_13
522869.00,176818.00,cluster_13
497255.00,188783.00,cluster_13
545240.00,221008.00,cluster_13
512291.00,169608.00,cluster_13
576158.00,210283.00,cluster_13
508099.00,175066.00,cluster_13
545455.00,182232.00,cluster_13
537836.00,177165.00,cluster_13
508597.00,173640.00,cluster_13
507445.00,193647.00,cluster_13
524397.00,239456.00,cluster_13
527753.00,213985.00,cluster_13
528766.00,239937.00,cluster_13
481356.00,162127.00,cluster_13
541498.00,192746.00,cluster_13
506142.00,170513.00,cluster_13
494574.00,198972.00,cluster_13
477901.00,173288.00,cluster_13
509223.00,177592.00,cluster_13
532010.00,176195.00,cluster_13
541006.00,175198.00,cluster_13
490355.00,153464.00,cluster_13
566524.00,179796.00,cluster_13
550216.00,184337.00,cluster_13
516085.00,195504.00,cluster_13
523796.00,219588.00,cluster_13
511118.00,175212.00,cluster_13
445043.00,152257.00,cluster_13
497582.00,190801.00,cluster_13
514622.00,206979.00,cluster_13
479631.00,178459.00,cluster_13
496476.00,140337.00,cluster_13
498389.00,178069.00,cluster_13
506361.00,225237.00,cluster_13
519396.00,177174.00,cluster_13
529409.00,157228.00,cluster_13
501111.00,157402.00,cluster_13
514219.00,167014.00,cluster_13
558307.00,203307.00,cluster_13
545957.00,196749.00,cluster_13
508080.00,175697.00,cluster_13
589900.00,217899.00,cluster_3
509383.00,167302.00,cluster_13
474516.00,189144.00,cluster_13
498730.00,183037.00,cluster_13
473093.00,188791.00,cluster_13
471328.00,176297.00,cluster_13
510901.00,175806.00,cluster_13
559809.00,162597.00,cluster_13
499272.00,168413.00,cluster_13
514981.00,172608.00,cluster_13
511289.00,183247.00,cluster_13
455460.00,153040.00,cluster_13
519962.00,175210.00,cluster_13
532549.00,172894.00,cluster_13
516128.00,178722.00,cluster_13
519113.00,194925.00,cluster_13
502877.00,192740.00,cluster_13
520782.00,134308.00,cluster_13
574369.00,207483.00,cluster_13
515494.00,188459.00,cluster_13
486870.00,146947.00,cluster_13
484395.00,107291.00,cluster_13
504243.00,237336.00,cluster_13
483776.00,213021.00,cluster_13
536623.00,213083.00,cluster_13
544539.00,180391.00,cluster_13
502002.00,166223.00,cluster_13
500801.00,185558.00,cluster_13
525670.00,184762.00,cluster_13
481841.00,209337.00,cluster_13
494317.00,170837.00,cluster_13
521153.00,242968.00,cluster_13
473933.00,191767.00,cluster_13
524502.00,248106.00,cluster_13
487952.00,168607.00,cluster_13
460133.00,173081.00,cluster_13
453261.00,148432.00,cluster_13
491792.00,214464.00,cluster_13
497815.00,165151.00,cluster_13
515348.00,184750.00,cluster_13
598908.00,254032.00,cluster_3
558478.00,213316.00,cluster_13
538228.00,168834.00,cluster_13
464634.00,173867.00,cluster_13
518675.00,175686.00,cluster_13
533566.00,214619.00,cluster_13
540196.00,180312.00,cluster_13
500360.00,213540.00,cluster_13
517882.00,175467.00,cluster_13
549642.00,157506.00,cluster_13
511368.00,173673.00,cluster_13
506815.00,173387.00,cluster_13
500192.00,192292.00,cluster_13
533775.00,163036.00,cluster_13
511484.00,160453.00,cluster_13
489062.00,200329.00,cluster_13
537514.00,179689.00,cluster_13
551867.00,170425.00,cluster_13
406184.00,394506.00,cluster_5
417996.00,408162.00,cluster_5
428667.00,451233.00,cluster_5
425386.00,379634.00,cluster_5
388202.00,405780.00,cluster_5
370955.00,325071.00,cluster_5
353749.00,391896.00,cluster_5
398629.00,401626.00,cluster_5
393402.00,401018.00,cluster_5
465599.00,383470.00,cluster_5
400257.00,404936.00,cluster_5
444610.00,400247.00,cluster_5
392046.00,391220.00,cluster_5
410506.00,395586.00,cluster_5
508805.00,429073.00,cluster_5
424782.00,449687.00,cluster_5
384467.00,407359.00,cluster_5
397399.00,403186.00,cluster_5
449683.00,388863.00,cluster_5
387756.00,435588.00,cluster_5
451753.00,383440.00,cluster_5
414448.00,429790.00,cluster_5
394599.00,409068.00,cluster_5
387330.00,409037.00,cluster_5
402109.00,430185.00,cluster_5
393825.00,453067.00,cluster_5
412111.00,418466.00,cluster_5
397213.00,377839.00,cluster_5
361159.00,436327.00,cluster_5
383075.00,447616.00,cluster_5
383832.00,340506.00,cluster_5
402227.00,414685.00,cluster_5
411957.00,397796.00,cluster_5
377408.00,395123.00,cluster_5
417231.00,381303.00,cluster_5
442915.00,420573.00,cluster_5
415394.00,396940.00,cluster_5
420792.00,430901.00,cluster_5
397791.00,444527.00,cluster_5
385804.00,393101.00,cluster_5
384572.00,388523.00,cluster_5
402069.00,434868.00,cluster_5
414997.00,432597.00,cluster_5
392919.00,405103.00,cluster_5
396150.00,430329.00,cluster_5
439145.00,407748.00,cluster_5
401240.00,354085.00,cluster_5
424228.00,442208.00,cluster_5
336023.00,416862.00,cluster_5
351352.00,362910.00,cluster_5
413549.00,408517.00,cluster_5
341775.00,425156.00,cluster_5
424811.00,413300.00,cluster_5
402677.00,412615.00,cluster_5
419118.00,421655.00,cluster_5
354601.00,358760.00,cluster_5
410682.00,349328.00,cluster_5
399020.00,404042.00,cluster_5
392258.00,405478.00,cluster_5
353941.00,399967.00,cluster_5
411471.00,446824.00,cluster_5
397158.00,370362.00,cluster_5
431117.00,394746.00,cluster_5
395246.00,392783.00,cluster_5
400468.00,405703.00,cluster_5
354094.00,424230.00,cluster_5
352429.00,359750.00,cluster_5
358830.00,431609.00,cluster_5
387039.00,365758.00,cluster_5
395013.00,387179.00,cluster_5
400545.00,404212.00,cluster_5
435067.00,403802.00,cluster_5
394436.00,450912.00,cluster_5
376444.00,371957.00,cluster_5
433463.00,410297.00,cluster_5
426625.00,475977.00,cluster_5
424241.00,452915.00,cluster_5
396520.00,405610.00,cluster_5
347638.00,429109.00,cluster_5
374797.00,407601.00,cluster_5
451670.00,388347.00,cluster_5
373684.00,418326.00,cluster_5
412615.00,403902.00,cluster_5
392428.00,402295.00,cluster_5
389868.00,410718.00,cluster_5
383022.00,409854.00,cluster_5
468350.00,395883.00,cluster_5
373339.00,398565.00,cluster_5
383878.00,376230.00,cluster_5
434815.00,388041.00,cluster_5
368864.00,411216.00,cluster_5
321050.00,422497.00,cluster_5
276794.00,384458.00,cluster_8
383197.00,409869.00,cluster_5
381340.00,409680.00,cluster_5
415521.00,368125.00,cluster_5
404288.00,349685.00,cluster_5
367922.00,415238.00,cluster_5
422056.00,382193.00,cluster_5
407334.00,445969.00,cluster_5
373917.00,427628.00,cluster_5
422261.00,374345.00,cluster_5
392728.00,411341.00,cluster_5
336585.00,420977.00,cluster_5
401730.00,354294.00,cluster_5
401854.00,402867.00,cluster_5
401330.00,395538.00,cluster_5
393903.00,387227.00,cluster_5
399188.00,402459.00,cluster_5
389510.00,370897.00,cluster_5
399858.00,403574.00,cluster_5
343651.00,438750.00,cluster_5
388743.00,388465.00,cluster_5
398246.00,406245.00,cluster_5
400727.00,396769.00,cluster_5
399077.00,403968.00,cluster_5
402071.00,427626.00,cluster_5
405902.00,394724.00,cluster_5
383992.00,398245.00,cluster_5
372230.00,412488.00,cluster_5
418086.00,394699.00,cluster_5
400305.00,466024.00,cluster_5
380458.00,329635.00,cluster_5
338347.00,337961.00,cluster_5
411171.00,426853.00,cluster_5
392447.00,408539.00,cluster_5
375233.00,399429.00,cluster_5
385338.00,440797.00,cluster_5
397764.00,406712.00,cluster_5
414290.00,393146.00,cluster_5
394846.00,407130.00,cluster_5
402252.00,414628.00,cluster_5
332913.00,385678.00,cluster_5
396517.00,394572.00,cluster_5
388479.00,343648.00,cluster_5
405569.00,411933.00,cluster_5
444816.00,409502.00,cluster_5
393659.00,439272.00,cluster_5
415222.00,434798.00,cluster_5
396621.00,381952.00,cluster_5
416893.00,347737.00,cluster_5
398980.00,407667.00,cluster_5
404273.00,429948.00,cluster_5
397851.00,400846.00,cluster_5
447192.00,359893.00,cluster_5
350428.00,392503.00,cluster_5
451853.00,420873.00,cluster_5
402566.00,415798.00,cluster_5
362753.00,369848.00,cluster_5
407188.00,396576.00,cluster_5
380139.00,434251.00,cluster_5
409167.00,449719.00,cluster_5
405470.00,392374.00,cluster_5
359036.00,365793.00,cluster_5
398617.00,402424.00,cluster_5
408714.00,391412.00,cluster_5
382222.00,441817.00,cluster_5
403751.00,385539.00,cluster_5
400548.00,402390.00,cluster_5
393828.00,404314.00,cluster_5
373943.00,376926.00,cluster_5
390182.00,360941.00,cluster_5
391776.00,409868.00,cluster_5
342501.00,336320.00,cluster_5
401923.00,417123.00,cluster_5
342400.00,426090.00,cluster_5
405325.00,407466.00,cluster_5
369480.00,377148.00,cluster_5
416110.00,374296.00,cluster_5
401162.00,412142.00,cluster_5
442931.00,430123.00,cluster_5
478361.00,409520.00,cluster_5
401313.00,405195.00,cluster_5
357466.00,354094.00,cluster_5
417617.00,414816.00,cluster_5
417281.00,410881.00,cluster_5
470047.00,410943.00,cluster_5
378824.00,430343.00,cluster_5
369227.00,397853.00,cluster_5
397918.00,462032.00,cluster_5
397331.00,407010.00,cluster_5
427810.00,400178.00,cluster_5
401708.00,409924.00,cluster_5
426172.00,363147.00,cluster_5
401411.00,414503.00,cluster_5
409823.00,412908.00,cluster_5
386068.00,422517.00,cluster_5
398255.00,405428.00,cluster_5
346358.00,384801.00,cluster_5
397735.00,448097.00,cluster_5
348847.00,425164.00,cluster_5
394761.00,461494.00,cluster_5
357253.00,388075.00,cluster_5
402267.00,410395.00,cluster_5
415233.00,441297.00,cluster_5
404445.00,402466.00,cluster_5
408224.00,399767.00,cluster_5
369044.00,371649.00,cluster_5
343119.00,382074.00,cluster_5
416750.00,435776.00,cluster_5
387103.00,401925.00,cluster_5
368200.00,364844.00,cluster_5
393758.00,439738.00,cluster_5
418623.00,404382.00,cluster_5
402660.00,406054.00,cluster_5
427749.00,457110.00,cluster_5
405356.00,391545.00,cluster_5
432184.00,395118.00,cluster_5
322936.00,368566.00,cluster_5
402710.00,424367.00,cluster_5
456025.00,389630.00,cluster_5
395450.00,407822.00,cluster_5
377941.00,403683.00,cluster_5
407576.00,434017.00,cluster_5
348263.00,386451.00,cluster_5
391966.00,387214.00,cluster_5
392576.00,406460.00,cluster_5
380236.00,460907.00,cluster_5
398153.00,407081.00,cluster_5
399942.00,385908.00,cluster_5
398795.00,472619.00,cluster_5
467535.00,416014.00,cluster_5
377758.00,413906.00,cluster_5
398724.00,404179.00,cluster_5
396710.00,378698.00,cluster_5
377588.00,402670.00,cluster_5
408992.00,462226.00,cluster_5
423371.00,373970.00,cluster_5
412861.00,434751.00,cluster_5
403160.00,392159.00,cluster_5
395168.00,404189.00,cluster_5
399346.00,423786.00,cluster_5
409244.00,460295.00,cluster_5
429515.00,393708.00,cluster_5
370602.00,353215.00,cluster_5
356739.00,417826.00,cluster_5
408147.00,436628.00,cluster_5
436362.00,379677.00,cluster_5
399291.00,386712.00,cluster_5
396081.00,396707.00,cluster_5
419200.00,403389.00,cluster_5
383855.00,390984.00,cluster_5
370252.00,347498.00,cluster_5
460198.00,402706.00,cluster_5
418046.00,358461.00,cluster_5
408500.00,393942.00,cluster_5
397618.00,404912.00,cluster_5
392660.00,395873.00,cluster_5
406739.00,400918.00,cluster_5
439048.00,403700.00,cluster_5
392424.00,375266.00,cluster_5
379128.00,418858.00,cluster_5
391970.00,419802.00,cluster_5
389279.00,424006.00,cluster_5
468907.00,448885.00,cluster_5
410601.00,410653.00,cluster_5
396556.00,406492.00,cluster_5
417795.00,405673.00,cluster_5
375971.00,427549.00,cluster_5
414374.00,439977.00,cluster_5
368363.00,409733.00,cluster_5
402081.00,407514.00,cluster_5
399753.00,404222.00,cluster_5
424840.00,479570.00,cluster_5
381863.00,416651.00,cluster_5
394606.00,401451.00,cluster_5
389520.00,406500.00,cluster_5
418140.00,415328.00,cluster_5
387461.00,394402.00,cluster_5
391384.00,413273.00,cluster_5
391439.00,399819.00,cluster_5
365223.00,422531.00,cluster_5
407189.00,437102.00,cluster_5
415933.00,422485.00,cluster_5
402031.00,426039.00,cluster_5
428513.00,456990.00,cluster_5
382396.00,405483.00,cluster_5
368166.00,429422.00,cluster_5
418636.00,440000.00,cluster_5
411674.00,402377.00,cluster_5
424365.00,371987.00,cluster_5
394159.00,411676.00,cluster_5
371548.00,414612.00,cluster_5
460628.00,434107.00,cluster_5
399717.00,403257.00,cluster_5
361875.00,448199.00,cluster_5
393424.00,399084.00,cluster_5
333682.00,401078.00,cluster_5
377870.00,377550.00,cluster_5
405117.00,364266.00,cluster_5
452398.00,378671.00,cluster_5
397889.00,398501.00,cluster_5
424089.00,352640.00,cluster_5
417494.00,392231.00,cluster_5
402851.00,395579.00,cluster_5
376493.00,366302.00,cluster_5
460684.00,371809.00,cluster_5
449571.00,387141.00,cluster_5
405322.00,414743.00,cluster_5
420489.00,448078.00,cluster_5
377975.00,461076.00,cluster_5
492551.00,434649.00,cluster_5
477323.00,384551.00,cluster_5
359740.00,379592.00,cluster_5
429653.00,438596.00,cluster_5
361814.00,411086.00,cluster_5
400660.00,404811.00,cluster_5
410418.00,409414.00,cluster_5
392162.00,355397.00,cluster_5
376145.00,414107.00,cluster_5
371464.00,328177.00,cluster_5
379593.00,380662.00,cluster_5
448231.00,384406.00,cluster_5
404157.00,406324.00,cluster_5
420616.00,401526.00,cluster_5
398985.00,413427.00,cluster_5
400538.00,407020.00,cluster_5
391530.00,398743.00,cluster_5
408182.00,408351.00,cluster_5
435926.00,408504.00,cluster_5
411090.00,435389.00,cluster_5
398311.00,383357.00,cluster_5
409291.00,431539.00,cluster_5
399460.00,399410.00,cluster_5
400473.00,408327.00,cluster_5
399693.00,395271.00,cluster_5
431437.00,436764.00,cluster_5
312123.00,419763.00,cluster_5
411053.00,432808.00,cluster_5
401616.00,404245.00,cluster_5
364455.00,436191.00,cluster_5
407833.00,402474.00,cluster_5
367864.00,442851.00,cluster_5
437870.00,375761.00,cluster_5
308726.00,371721.00,cluster_5
418996.00,389541.00,cluster_5
371498.00,393120.00,cluster_5
407429.00,399155.00,cluster_5
380749.00,403860.00,cluster_5
399997.00,411205.00,cluster_5
377215.00,418429.00,cluster_5
380202.00,396671.00,cluster_5
436034.00,385951.00,cluster_5
395210.00,357805.00,cluster_5
415136.00,446807.00,cluster_5
315013.00,318367.00,cluster_5
372424.00,413163.00,cluster_5
340966.00,420480.00,cluster_5
354767.00,417464.00,cluster_5
387165.00,404027.00,cluster_5
854654.00,549222.00,cluster_1
889260.00,541423.00,cluster_1
870826.00,524625.00,cluster_1
868025.00,569296.00,cluster_1
861364.00,598127.00,cluster_1
825141.00,535997.00,cluster_1
906640.00,587296.00,cluster_1
906396.00,535803.00,cluster_1
887896.00,558572.00,cluster_1
817776.00,525600.00,cluster_1
844066.00,546029.00,cluster_1
848976.00,558706.00,cluster_1
897131.00,604582.00,cluster_1
845120.00,549830.00,cluster_1
872241.00,556733.00,cluster_1
857818.00,534525.00,cluster_1
794265.00,594573.00,cluster_1
857126.00,548151.00,cluster_1
842786.00,614034.00,cluster_1
889975.00,589361.00,cluster_1
841130.00,529745.00,cluster_1
813561.00,583156.00,cluster_1
855603.00,542414.00,cluster_1
887556.00,531797.00,cluster_1
837032.00,509264.00,cluster_1
852037.00,649724.00,cluster_1
793791.00,581315.00,cluster_1
904450.00,533427.00,cluster_1
879722.00,550246.00,cluster_1
839088.00,528460.00,cluster_1
869369.00,536868.00,cluster_1
871873.00,509094.00,cluster_1
900991.00,497149.00,cluster_1
919544.00,541255.00,cluster_1
860520.00,544023.00,cluster_1
863042.00,557890.00,cluster_1
889805.00,522039.00,cluster_1
879031.00,489881.00,cluster_1
852918.00,552112.00,cluster_1
903840.00,586229.00,cluster_1
932662.00,537069.00,cluster_1
908506.00,549611.00,cluster_1
867533.00,542290.00,cluster_1
844617.00,499013.00,cluster_1
862002.00,534006.00,cluster_1
883981.00,607581.00,cluster_1
864265.00,549505.00,cluster_1
883062.00,547498.00,cluster_1
860870.00,546516.00,cluster_1
895565.00,501871.00,cluster_1
843344.00,604964.00,cluster_1
864059.00,545894.00,cluster_1
830888.00,544022.00,cluster_1
858819.00,544904.00,cluster_1
853562.00,531620.00,cluster_1
873791.00,606643.00,cluster_1
859213.00,538040.00,cluster_1
841843.00,503359.00,cluster_1
842719.00,506205.00,cluster_1
847904.00,574114.00,cluster_1
863859.00,546898.00,cluster_1
888919.00,535805.00,cluster_1
855045.00,547633.00,cluster_1
863102.00,545783.00,cluster_1
829747.00,530312.00,cluster_1
850607.00,565348.00,cluster_1
810277.00,520837.00,cluster_1
879104.00,595389.00,cluster_1
840406.00,538772.00,cluster_1
