col1,col2,Cluster
414562.0000000,787355.0000000,cluster_2
408712.0000000,803987.0000000,cluster_2
377858.0000000,811790.0000000,cluster_2
417169.0000000,792321.0000000,cluster_2
460371.0000000,780609.0000000,cluster_2
388873.0000000,746909.0000000,cluster_2
395641.0000000,808571.0000000,cluster_2
386436.0000000,791388.0000000,cluster_2
440667.0000000,768761.0000000,cluster_2
438437.0000000,730300.0000000,cluster_2
370839.0000000,727884.0000000,cluster_2
422917.0000000,781112.0000000,cluster_2
391555.0000000,789079.0000000,cluster_2
402666.0000000,814060.0000000,cluster_2
474368.0000000,812039.0000000,cluster_2
406176.0000000,760860.0000000,cluster_2
463768.0000000,793154.0000000,cluster_2
446307.0000000,796523.0000000,cluster_2
402309.0000000,786873.0000000,cluster_2
413946.0000000,786971.0000000,cluster_2
425053.0000000,790566.0000000,cluster_2
416926.0000000,785113.0000000,cluster_2
424023.0000000,737453.0000000,cluster_2
417447.0000000,782955.0000000,cluster_2
415672.0000000,787824.0000000,cluster_2
416019.0000000,787562.0000000,cluster_2
417515.0000000,787648.0000000,cluster_2
459230.0000000,803720.0000000,cluster_2
447833.0000000,819282.0000000,cluster_2
418199.0000000,851439.0000000,cluster_2
417393.0000000,771537.0000000,cluster_2
441415.0000000,780207.0000000,cluster_2
399634.0000000,751940.0000000,cluster_2
373360.0000000,784232.0000000,cluster_2
419227.0000000,779215.0000000,cluster_2
434717.0000000,808225.0000000,cluster_2
397669.0000000,792218.0000000,cluster_2
412028.0000000,773494.0000000,cluster_2
407504.0000000,803363.0000000,cluster_2
365147.0000000,790525.0000000,cluster_2
459328.0000000,805961.0000000,cluster_2
429472.0000000,860855.0000000,cluster_2
480128.0000000,785580.0000000,cluster_2
344915.0000000,702496.0000000,cluster_2
410969.0000000,770451.0000000,cluster_2
407460.0000000,791404.0000000,cluster_2
420476.0000000,750495.0000000,cluster_2
397747.0000000,792207.0000000,cluster_2
408428.0000000,771823.0000000,cluster_2
397806.0000000,749559.0000000,cluster_2
426040.0000000,825049.0000000,cluster_2
407565.0000000,766203.0000000,cluster_2
414317.0000000,828815.0000000,cluster_2
410610.0000000,765111.0000000,cluster_2
412388.0000000,784064.0000000,cluster_2
406337.0000000,750353.0000000,cluster_2
422419.0000000,754048.0000000,cluster_2
416039.0000000,730594.0000000,cluster_2
414512.0000000,793966.0000000,cluster_2
398478.0000000,822297.0000000,cluster_2
424375.0000000,721868.0000000,cluster_2
403890.0000000,792420.0000000,cluster_2
400902.0000000,772920.0000000,cluster_2
402367.0000000,782997.0000000,cluster_2
472917.0000000,830363.0000000,cluster_2
418621.0000000,840463.0000000,cluster_2
329002.0000000,727685.0000000,cluster_2
418618.0000000,811618.0000000,cluster_2
425356.0000000,745471.0000000,cluster_2
470922.0000000,770669.0000000,cluster_2
400598.0000000,790903.0000000,cluster_2
412851.0000000,774986.0000000,cluster_2
492415.0000000,829655.0000000,cluster_2
400079.0000000,749617.0000000,cluster_2
417673.0000000,785965.0000000,cluster_2
424720.0000000,768456.0000000,cluster_2
386415.0000000,801444.0000000,cluster_2
426689.0000000,788562.0000000,cluster_2
430747.0000000,776261.0000000,cluster_2
405714.0000000,781619.0000000,cluster_2
429220.0000000,787348.0000000,cluster_2
427850.0000000,762201.0000000,cluster_2
434080.0000000,785264.0000000,cluster_2
473514.0000000,788780.0000000,cluster_2
412386.0000000,777312.0000000,cluster_2
430686.0000000,844506.0000000,cluster_2
409142.0000000,811927.0000000,cluster_2
422198.0000000,724557.0000000,cluster_2
392185.0000000,713763.0000000,cluster_2
412677.0000000,786951.0000000,cluster_2
399149.0000000,784376.0000000,cluster_2
382693.0000000,749680.0000000,cluster_2
527515.0000000,831478.0000000,cluster_2
448519.0000000,805219.0000000,cluster_2
430779.0000000,770145.0000000,cluster_2
413556.0000000,758080.0000000,cluster_2
392140.0000000,769924.0000000,cluster_2
416855.0000000,794023.0000000,cluster_2
389713.0000000,772742.0000000,cluster_2
398498.0000000,776720.0000000,cluster_2
473727.0000000,807244.0000000,cluster_2
389410.0000000,788256.0000000,cluster_2
377230.0000000,790154.0000000,cluster_2
415564.0000000,784464.0000000,cluster_2
456799.0000000,844976.0000000,cluster_2
444336.0000000,820061.0000000,cluster_2
404359.0000000,783919.0000000,cluster_2
453154.0000000,776082.0000000,cluster_2
425019.0000000,759577.0000000,cluster_2
415895.0000000,775793.0000000,cluster_2
420083.0000000,787815.0000000,cluster_2
506612.0000000,858859.0000000,cluster_2
436648.0000000,859634.0000000,cluster_2
403522.0000000,785432.0000000,cluster_2
401407.0000000,759648.0000000,cluster_2
403852.0000000,792473.0000000,cluster_2
367398.0000000,701756.0000000,cluster_2
412453.0000000,784453.0000000,cluster_2
382124.0000000,786262.0000000,cluster_2
416884.0000000,786845.0000000,cluster_2
448865.0000000,836781.0000000,cluster_2
383821.0000000,808301.0000000,cluster_2
414249.0000000,796590.0000000,cluster_2
457338.0000000,789952.0000000,cluster_2
396276.0000000,785999.0000000,cluster_2
390282.0000000,789593.0000000,cluster_2
409417.0000000,758123.0000000,cluster_2
397561.0000000,815245.0000000,cluster_2
397137.0000000,742547.0000000,cluster_2
402891.0000000,801910.0000000,cluster_2
385257.0000000,791581.0000000,cluster_2
409628.0000000,833942.0000000,cluster_2
369249.0000000,797068.0000000,cluster_2
460942.0000000,779073.0000000,cluster_2
423146.0000000,737571.0000000,cluster_2
420509.0000000,788730.0000000,cluster_2
422736.0000000,790806.0000000,cluster_2
401492.0000000,790336.0000000,cluster_2
394018.0000000,799506.0000000,cluster_2
385140.0000000,796221.0000000,cluster_2
430243.0000000,781020.0000000,cluster_2
416775.0000000,806826.0000000,cluster_2
425796.0000000,795608.0000000,cluster_2
411488.0000000,837715.0000000,cluster_2
433989.0000000,765343.0000000,cluster_2
415806.0000000,783594.0000000,cluster_2
417023.0000000,771194.0000000,cluster_2
415270.0000000,775605.0000000,cluster_2
391163.0000000,811977.0000000,cluster_2
405350.0000000,762342.0000000,cluster_2
414860.0000000,773921.0000000,cluster_2
371779.0000000,814715.0000000,cluster_2
415631.0000000,805010.0000000,cluster_2
387951.0000000,813315.0000000,cluster_2
472691.0000000,802678.0000000,cluster_2
471930.0000000,844046.0000000,cluster_2
432892.0000000,815223.0000000,cluster_2
366654.0000000,802105.0000000,cluster_2
411721.0000000,717873.0000000,cluster_2
426115.0000000,814461.0000000,cluster_2
375997.0000000,806621.0000000,cluster_2
385561.0000000,718324.0000000,cluster_2
375573.0000000,809249.0000000,cluster_2
437958.0000000,784801.0000000,cluster_2
363857.0000000,784086.0000000,cluster_2
430138.0000000,818594.0000000,cluster_2
435085.0000000,791564.0000000,cluster_2
414036.0000000,742189.0000000,cluster_2
425611.0000000,793420.0000000,cluster_2
439793.0000000,740773.0000000,cluster_2
467107.0000000,817914.0000000,cluster_2
387631.0000000,749416.0000000,cluster_2
430001.0000000,765803.0000000,cluster_2
384225.0000000,784381.0000000,cluster_2
417146.0000000,822655.0000000,cluster_2
427371.0000000,819417.0000000,cluster_2
399587.0000000,792459.0000000,cluster_2
474648.0000000,778810.0000000,cluster_2
345692.0000000,788190.0000000,cluster_2
409515.0000000,756149.0000000,cluster_2
469782.0000000,780552.0000000,cluster_2
468229.0000000,827985.0000000,cluster_2
414951.0000000,852935.0000000,cluster_2
409701.0000000,750741.0000000,cluster_2
442826.0000000,795974.0000000,cluster_2
459556.0000000,818479.0000000,cluster_2
423311.0000000,813081.0000000,cluster_2
476144.0000000,772131.0000000,cluster_2
391976.0000000,789416.0000000,cluster_2
448649.0000000,813885.0000000,cluster_2
496658.0000000,816784.0000000,cluster_2
410336.0000000,767856.0000000,cluster_2
430167.0000000,811490.0000000,cluster_2
357467.0000000,797530.0000000,cluster_2
404220.0000000,785798.0000000,cluster_2
446368.0000000,763341.0000000,cluster_2
439514.0000000,758221.0000000,cluster_2
424145.0000000,743433.0000000,cluster_2
470062.0000000,771204.0000000,cluster_2
421187.0000000,779726.0000000,cluster_2
396617.0000000,801039.0000000,cluster_2
394708.0000000,739061.0000000,cluster_2
394912.0000000,755947.0000000,cluster_2
425950.0000000,788228.0000000,cluster_2
408283.0000000,806161.0000000,cluster_2
419520.0000000,778231.0000000,cluster_2
441950.0000000,785934.0000000,cluster_2
409814.0000000,836083.0000000,cluster_2
395817.0000000,788858.0000000,cluster_2
422776.0000000,808328.0000000,cluster_2
363959.0000000,810632.0000000,cluster_2
422943.0000000,804253.0000000,cluster_2
407626.0000000,771304.0000000,cluster_2
347933.0000000,797148.0000000,cluster_2
457554.0000000,795861.0000000,cluster_2
394274.0000000,837428.0000000,cluster_2
445674.0000000,768552.0000000,cluster_2
416359.0000000,786189.0000000,cluster_2
419485.0000000,804779.0000000,cluster_2
376176.0000000,795539.0000000,cluster_2
349378.0000000,805118.0000000,cluster_2
456566.0000000,743012.0000000,cluster_2
484407.0000000,809641.0000000,cluster_2
403329.0000000,717870.0000000,cluster_2
392795.0000000,817694.0000000,cluster_2
372621.0000000,772258.0000000,cluster_2
461751.0000000,817277.0000000,cluster_2
489182.0000000,773934.0000000,cluster_2
427388.0000000,815258.0000000,cluster_2
418155.0000000,819422.0000000,cluster_2
437035.0000000,755506.0000000,cluster_2
416444.0000000,783624.0000000,cluster_2
777811.0000000,751059.0000000,cluster_4
823974.0000000,725025.0000000,cluster_4
749723.0000000,781756.0000000,cluster_4
875160.0000000,698897.0000000,cluster_1
828194.0000000,742074.0000000,cluster_4
800913.0000000,749332.0000000,cluster_4
831165.0000000,783383.0000000,cluster_4
793019.0000000,764859.0000000,cluster_4
810467.0000000,706465.0000000,cluster_4
803540.0000000,754792.0000000,cluster_4
844662.0000000,654835.0000000,cluster_1
803962.0000000,731228.0000000,cluster_4
823065.0000000,733789.0000000,cluster_4
822156.0000000,732296.0000000,cluster_4
811389.0000000,723618.0000000,cluster_4
779936.0000000,774397.0000000,cluster_4
854769.0000000,713941.0000000,cluster_4
803457.0000000,735855.0000000,cluster_4
790712.0000000,745884.0000000,cluster_4
815652.0000000,733433.0000000,cluster_4
841289.0000000,701474.0000000,cluster_1
832054.0000000,751330.0000000,cluster_4
786032.0000000,701427.0000000,cluster_4
824835.0000000,704997.0000000,cluster_4
832886.0000000,781206.0000000,cluster_4
818063.0000000,797960.0000000,cluster_4
857620.0000000,709386.0000000,cluster_1
828589.0000000,652430.0000000,cluster_1
836727.0000000,737798.0000000,cluster_4
776000.0000000,780347.0000000,cluster_4
824098.0000000,714042.0000000,cluster_4
830583.0000000,710990.0000000,cluster_4
862189.0000000,735684.0000000,cluster_4
815131.0000000,704478.0000000,cluster_4
828478.0000000,655405.0000000,cluster_1
784838.0000000,771499.0000000,cluster_4
880362.0000000,706363.0000000,cluster_1
767482.0000000,727417.0000000,cluster_4
825070.0000000,734215.0000000,cluster_4
813781.0000000,738344.0000000,cluster_4
840863.0000000,737972.0000000,cluster_4
840943.0000000,739611.0000000,cluster_4
828276.0000000,762021.0000000,cluster_4
822883.0000000,728314.0000000,cluster_4
854886.0000000,769396.0000000,cluster_4
829623.0000000,732301.0000000,cluster_4
835428.0000000,731189.0000000,cluster_4
818338.0000000,800932.0000000,cluster_4
823417.0000000,701523.0000000,cluster_4
812152.0000000,689907.0000000,cluster_1
829969.0000000,699565.0000000,cluster_1
861563.0000000,661642.0000000,cluster_1
816955.0000000,747629.0000000,cluster_4
774526.0000000,757135.0000000,cluster_4
803577.0000000,712231.0000000,cluster_4
798056.0000000,714380.0000000,cluster_4
881789.0000000,727577.0000000,cluster_4
858867.0000000,700187.0000000,cluster_1
834996.0000000,728517.0000000,cluster_4
839121.0000000,736259.0000000,cluster_4
841045.0000000,738224.0000000,cluster_4
840100.0000000,728839.0000000,cluster_4
874544.0000000,686096.0000000,cluster_1
862334.0000000,747768.0000000,cluster_4
820253.0000000,714625.0000000,cluster_4
817862.0000000,732248.0000000,cluster_4
844729.0000000,682981.0000000,cluster_1
846484.0000000,719360.0000000,cluster_4
793669.0000000,724513.0000000,cluster_4
821906.0000000,732848.0000000,cluster_4
826465.0000000,646980.0000000,cluster_1
820350.0000000,748217.0000000,cluster_4
814540.0000000,707227.0000000,cluster_4
838223.0000000,766380.0000000,cluster_4
869471.0000000,745767.0000000,cluster_4
816054.0000000,733183.0000000,cluster_4
801177.0000000,737548.0000000,cluster_4
848783.0000000,748980.0000000,cluster_4
814105.0000000,723255.0000000,cluster_4
838036.0000000,749612.0000000,cluster_4
840270.0000000,725456.0000000,cluster_4
789601.0000000,714058.0000000,cluster_4
827169.0000000,708345.0000000,cluster_4
789448.0000000,738035.0000000,cluster_4
835030.0000000,668528.0000000,cluster_1
848151.0000000,741869.0000000,cluster_4
816091.0000000,747764.0000000,cluster_4
801511.0000000,761094.0000000,cluster_4
822670.0000000,689090.0000000,cluster_1
873672.0000000,734440.0000000,cluster_4
808153.0000000,737136.0000000,cluster_4
755829.0000000,751858.0000000,cluster_4
814697.0000000,729209.0000000,cluster_4
832758.0000000,707452.0000000,cluster_4
848264.0000000,762550.0000000,cluster_4
799903.0000000,784535.0000000,cluster_4
802674.0000000,727804.0000000,cluster_4
828147.0000000,808738.0000000,cluster_4
820707.0000000,705318.0000000,cluster_4
824594.0000000,741664.0000000,cluster_4
804474.0000000,747122.0000000,cluster_4
823108.0000000,733302.0000000,cluster_4
839514.0000000,728923.0000000,cluster_4
827711.0000000,732798.0000000,cluster_4
851644.0000000,721350.0000000,cluster_4
816390.0000000,711340.0000000,cluster_4
798007.0000000,723995.0000000,cluster_4
790612.0000000,738038.0000000,cluster_4
821909.0000000,728448.0000000,cluster_4
865754.0000000,723314.0000000,cluster_4
735295.0000000,814058.0000000,cluster_4
877711.0000000,703850.0000000,cluster_1
792990.0000000,685472.0000000,cluster_4
809917.0000000,762429.0000000,cluster_4
789388.0000000,712210.0000000,cluster_4
879221.0000000,655497.0000000,cluster_1
876935.0000000,684572.0000000,cluster_1
819439.0000000,735945.0000000,cluster_4
807929.0000000,730950.0000000,cluster_4
850451.0000000,764015.0000000,cluster_4
811748.0000000,766105.0000000,cluster_4
824765.0000000,761114.0000000,cluster_4
848586.0000000,789052.0000000,cluster_4
812231.0000000,739235.0000000,cluster_4
873532.0000000,712802.0000000,cluster_1
842590.0000000,716861.0000000,cluster_4
832798.0000000,734777.0000000,cluster_4
817640.0000000,730018.0000000,cluster_4
824322.0000000,744720.0000000,cluster_4
777697.0000000,798253.0000000,cluster_4
868493.0000000,677155.0000000,cluster_1
805658.0000000,698630.0000000,cluster_4
840349.0000000,790707.0000000,cluster_4
796953.0000000,726378.0000000,cluster_4
832589.0000000,782799.0000000,cluster_4
817441.0000000,709397.0000000,cluster_4
856029.0000000,730586.0000000,cluster_4
805089.0000000,762512.0000000,cluster_4
854628.0000000,773470.0000000,cluster_4
846090.0000000,651306.0000000,cluster_1
796943.0000000,674692.0000000,cluster_1
827192.0000000,785316.0000000,cluster_4
818209.0000000,719382.0000000,cluster_4
795200.0000000,786424.0000000,cluster_4
817777.0000000,724927.0000000,cluster_4
846512.0000000,683647.0000000,cluster_1
825080.0000000,746712.0000000,cluster_4
824674.0000000,806300.0000000,cluster_4
822616.0000000,735941.0000000,cluster_4
805391.0000000,732659.0000000,cluster_4
823250.0000000,732088.0000000,cluster_4
850376.0000000,739749.0000000,cluster_4
821337.0000000,733356.0000000,cluster_4
796786.0000000,724615.0000000,cluster_4
862425.0000000,741010.0000000,cluster_4
825690.0000000,703854.0000000,cluster_4
800872.0000000,672603.0000000,cluster_1
825395.0000000,715780.0000000,cluster_4
843911.0000000,730036.0000000,cluster_4
820238.0000000,732928.0000000,cluster_4
848570.0000000,703697.0000000,cluster_1
825515.0000000,738284.0000000,cluster_4
820367.0000000,732364.0000000,cluster_4
822025.0000000,749214.0000000,cluster_4
837718.0000000,761480.0000000,cluster_4
871723.0000000,685520.0000000,cluster_1
850904.0000000,720163.0000000,cluster_4
816775.0000000,739989.0000000,cluster_4
822103.0000000,732911.0000000,cluster_4
815455.0000000,755486.0000000,cluster_4
835648.0000000,756631.0000000,cluster_4
868626.0000000,737331.0000000,cluster_4
825997.0000000,730652.0000000,cluster_4
817252.0000000,730254.0000000,cluster_4
877906.0000000,722361.0000000,cluster_1
808440.0000000,729985.0000000,cluster_4
791470.0000000,751113.0000000,cluster_4
841654.0000000,764836.0000000,cluster_4
825429.0000000,732758.0000000,cluster_4
751215.0000000,828365.0000000,cluster_4
804706.0000000,788001.0000000,cluster_4
820194.0000000,734233.0000000,cluster_4
869991.0000000,705259.0000000,cluster_1
809779.0000000,663654.0000000,cluster_1
822078.0000000,711840.0000000,cluster_4
866139.0000000,717138.0000000,cluster_1
829379.0000000,718721.0000000,cluster_4
837582.0000000,763266.0000000,cluster_4
783999.0000000,732487.0000000,cluster_4
800231.0000000,732106.0000000,cluster_4
862569.0000000,719773.0000000,cluster_4
838764.0000000,652792.0000000,cluster_1
849343.0000000,713993.0000000,cluster_4
